FIXED - epsilon = 0.1;
        gamma = 0.98;
        alpha = 0.6;


[Log] Agent Object Initialized (agent.js, line 8)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1093 totalScore 2387 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1094 totalScore 2389 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1095 totalScore 2389 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1096 totalScore 2390 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 21 StepCount 1097 totalScore 2393 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 21 StepCount 1098 totalScore 2396 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1099 totalScore 2398 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1100 totalScore 2398 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1101 totalScore 2400 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1102 totalScore 2400 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 11 BEST SCORE SO FAR 21 StepCount 1103 totalScore 2411 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1104 totalScore 2412 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1105 totalScore 2412 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1106 totalScore 2412 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1107 totalScore 2412 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1108 totalScore 2412 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1109 totalScore 2412 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1110 totalScore 2414 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1111 totalScore 2415 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1112 totalScore 2417 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1113 totalScore 2418 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1114 totalScore 2420 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1115 totalScore 2422 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1116 totalScore 2422 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1117 totalScore 2422 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 21 StepCount 1118 totalScore 2425 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1119 totalScore 2426 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 5 BEST SCORE SO FAR 21 StepCount 1120 totalScore 2431 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1121 totalScore 2431 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 21 StepCount 1122 totalScore 2434 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1123 totalScore 2434 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1124 totalScore 2434 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 21 StepCount 1125 totalScore 2437 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1126 totalScore 2439 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1127 totalScore 2440 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1128 totalScore 2440 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1129 totalScore 2440 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1130 totalScore 2441 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1131 totalScore 2441 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1132 totalScore 2443 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1133 totalScore 2444 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1134 totalScore 2446 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1135 totalScore 2448 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 4 BEST SCORE SO FAR 21 StepCount 1136 totalScore 2452 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1137 totalScore 2453 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1138 totalScore 2453 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 11 BEST SCORE SO FAR 21 StepCount 1139 totalScore 2464 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 9 BEST SCORE SO FAR 21 StepCount 1140 totalScore 2473 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1141 totalScore 2475 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1142 totalScore 2475 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1143 totalScore 2475 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1144 totalScore 2475 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1145 totalScore 2475 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1146 totalScore 2475 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1147 totalScore 2476 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1148 totalScore 2477 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1149 totalScore 2477 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1150 totalScore 2477 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 4 BEST SCORE SO FAR 21 StepCount 1151 totalScore 2481 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1152 totalScore 2481 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1153 totalScore 2482 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1154 totalScore 2482 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1155 totalScore 2483 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1156 totalScore 2485 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1157 totalScore 2485 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1158 totalScore 2485 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 10 BEST SCORE SO FAR 21 StepCount 1159 totalScore 2495 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 8 BEST SCORE SO FAR 21 StepCount 1160 totalScore 2503 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1161 totalScore 2503 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1162 totalScore 2503 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1163 totalScore 2505 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 6 BEST SCORE SO FAR 21 StepCount 1164 totalScore 2511 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1165 totalScore 2513 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1166 totalScore 2513 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 5 BEST SCORE SO FAR 21 StepCount 1167 totalScore 2518 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 5 BEST SCORE SO FAR 21 StepCount 1168 totalScore 2523 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 5 BEST SCORE SO FAR 21 StepCount 1169 totalScore 2528 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1170 totalScore 2528 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 21 StepCount 1171 totalScore 2531 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 21 StepCount 1172 totalScore 2534 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1173 totalScore 2534 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 21 StepCount 1174 totalScore 2537 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1175 totalScore 2537 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1176 totalScore 2538 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1177 totalScore 2538 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 21 StepCount 1178 totalScore 2541 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 13 BEST SCORE SO FAR 21 StepCount 1179 totalScore 2554 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 18 BEST SCORE SO FAR 21 StepCount 1180 totalScore 2572 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1181 totalScore 2573 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1182 totalScore 2575 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1183 totalScore 2575 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1184 totalScore 2575 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1185 totalScore 2576 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1186 totalScore 2578 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1187 totalScore 2578 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 8 BEST SCORE SO FAR 21 StepCount 1188 totalScore 2586 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1189 totalScore 2586 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1190 totalScore 2588 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1191 totalScore 2588 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1192 totalScore 2588 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1193 totalScore 2588 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 21 StepCount 1194 totalScore 2591 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1195 totalScore 2591 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1196 totalScore 2592 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1197 totalScore 2592 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1198 totalScore 2592 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1199 totalScore 2592 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 5 BEST SCORE SO FAR 21 StepCount 1200 totalScore 2597 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1201 totalScore 2597 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1202 totalScore 2599 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1203 totalScore 2601 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1204 totalScore 2601 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1205 totalScore 2602 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1206 totalScore 2604 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 9 BEST SCORE SO FAR 21 StepCount 1207 totalScore 2613 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1208 totalScore 2614 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1209 totalScore 2614 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1210 totalScore 2616 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1211 totalScore 2616 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1212 totalScore 2616 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 21 StepCount 1213 totalScore 2619 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1214 totalScore 2619 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1215 totalScore 2621 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1216 totalScore 2621 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1217 totalScore 2622 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 4 BEST SCORE SO FAR 21 StepCount 1218 totalScore 2626 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1219 totalScore 2627 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1220 totalScore 2628 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 6 BEST SCORE SO FAR 21 StepCount 1221 totalScore 2634 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 21 StepCount 1222 totalScore 2637 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 14 BEST SCORE SO FAR 21 StepCount 1223 totalScore 2651 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1224 totalScore 2651 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1225 totalScore 2651 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1226 totalScore 2652 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1227 totalScore 2652 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 21 StepCount 1228 totalScore 2655 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1229 totalScore 2655 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1230 totalScore 2655 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 5 BEST SCORE SO FAR 21 StepCount 1231 totalScore 2660 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1232 totalScore 2661 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1233 totalScore 2663 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1234 totalScore 2664 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1235 totalScore 2666 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 21 StepCount 1236 totalScore 2669 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1237 totalScore 2669 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 5 BEST SCORE SO FAR 21 StepCount 1238 totalScore 2674 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1239 totalScore 2676 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 6 BEST SCORE SO FAR 21 StepCount 1240 totalScore 2682 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1241 totalScore 2684 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1242 totalScore 2686 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 21 StepCount 1243 totalScore 2689 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 4 BEST SCORE SO FAR 21 StepCount 1244 totalScore 2693 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 21 StepCount 1245 totalScore 2696 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1246 totalScore 2698 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 9 BEST SCORE SO FAR 21 StepCount 1247 totalScore 2707 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1248 totalScore 2707 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 5 BEST SCORE SO FAR 21 StepCount 1249 totalScore 2712 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1250 totalScore 2714 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 4 BEST SCORE SO FAR 21 StepCount 1251 totalScore 2718 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 21 StepCount 1252 totalScore 2721 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 7 BEST SCORE SO FAR 21 StepCount 1253 totalScore 2728 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1254 totalScore 2730 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1255 totalScore 2730 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 6 BEST SCORE SO FAR 21 StepCount 1256 totalScore 2736 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1257 totalScore 2737 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1258 totalScore 2738 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1259 totalScore 2738 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 21 StepCount 1260 totalScore 2741 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1261 totalScore 2743 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1262 totalScore 2743 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1263 totalScore 2744 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1264 totalScore 2744 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1265 totalScore 2744 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 7 BEST SCORE SO FAR 21 StepCount 1266 totalScore 2751 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1267 totalScore 2751 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 21 StepCount 1268 totalScore 2754 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1269 totalScore 2754 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 21 StepCount 1270 totalScore 2757 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1271 totalScore 2757 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1272 totalScore 2757 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 6 BEST SCORE SO FAR 21 StepCount 1273 totalScore 2763 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 21 StepCount 1274 totalScore 2766 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 4 BEST SCORE SO FAR 21 StepCount 1275 totalScore 2770 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1276 totalScore 2770 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1277 totalScore 2771 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 5 BEST SCORE SO FAR 21 StepCount 1278 totalScore 2776 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1279 totalScore 2776 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 6 BEST SCORE SO FAR 21 StepCount 1280 totalScore 2782 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 14 BEST SCORE SO FAR 21 StepCount 1281 totalScore 2796 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1282 totalScore 2798 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 9 BEST SCORE SO FAR 21 StepCount 1283 totalScore 2807 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1284 totalScore 2809 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 5 BEST SCORE SO FAR 21 StepCount 1285 totalScore 2814 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1286 totalScore 2816 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1287 totalScore 2816 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1288 totalScore 2816 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1289 totalScore 2817 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1290 totalScore 2819 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1291 totalScore 2821 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1292 totalScore 2823 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1293 totalScore 2825 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 8 BEST SCORE SO FAR 21 StepCount 1294 totalScore 2833 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1295 totalScore 2835 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1296 totalScore 2837 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1297 totalScore 2837 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1298 totalScore 2837 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1299 totalScore 2837 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1300 totalScore 2837 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 7 BEST SCORE SO FAR 21 StepCount 1301 totalScore 2844 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 5 BEST SCORE SO FAR 21 StepCount 1302 totalScore 2849 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1303 totalScore 2849 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1304 totalScore 2849 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1305 totalScore 2849 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1306 totalScore 2849 (index.js, line 328)
